32737,5, [0.43933236598968506 0.3650844693183899 0.6503951549530029 0.20333868265151978 -0.40447527170181274]
3278,100, [-0.21528089046478271 -0.4016731381416321 0.30439499020576477 0.08686205744743347 0.14528615772724152]
328,60, [0.18020910024642944 1.0933259725570679 0.5836521983146667 -0.020622238516807556 -0.37492597103118896]
32813,15, [0.5902014374732971 -0.1720406413078308 0.15507382154464722 0.9197209477424622 0.0223263930529356]
32836,1, [-0.17688480019569397 0.11657725274562836 0.03130126744508743 -0.0032432335428893566 -0.02272692322731018]
32859,5, [-0.0087923314422369 -0.07890137284994125 0.08468098938465118 0.17334194481372833 0.2451108694076538]
3287,25, [-0.7557190656661987 -0.35123348236083984 -0.8144385814666748 -0.7656927108764648 -0.11446650326251984]
32917,1, [-0.5234492421150208 -0.307454377412796 0.24154195189476013 -0.006015651859343052 0.09919769316911697]
32921,2, [0.11478274315595627 0.1600443422794342 0.13537617027759552 -0.027132021263241768 0.1353222280740738]
32944,6, [0.9646191596984863 0.37116655707359314 0.09332585334777832 0.38143008947372437 0.7640252709388733]
32949,1, [-0.3122430741786957 -0.22952012717723846 -0.22182488441467285 -0.5306798219680786 -0.02215699478983879]
3296,40, [-0.22233735024929047 -0.4224419593811035 0.2000904679298401 0.5919618606567383 -0.40606558322906494]
32971,1, [-0.21941296756267548 0.3876875042915344 0.596463143825531 0.022610748186707497 0.5073828101158142]
33,15, [-1.428067684173584 0.44457921385765076 0.09358704835176468 0.17833448946475983 0.6951993703842163]
33024,3, [0.025798475369811058 0.04852951690554619 -0.06292245537042618 0.14005567133426666 0.1619483232498169]
3309,365, [0.5545016527175903 0.5660479664802551 0.6326708793640137 0.40686336159706116 0.3233267068862915]
33137,15, [-0.7402791976928711 0.4894694983959198 0.49659696221351624 0.15419882535934448 0.45265915989875793]
33150,45, [-1.3443636894226074 -0.9802572131156921 0.4200771749019623 0.5236114263534546 -0.07467007637023926]
33155,1, [0.586585283279419 0.08208143711090088 -0.18780501186847687 0.25576478242874146 -0.016244983300566673]
33173,100, [-0.2618970274925232 -0.5221282839775085 -0.08803240209817886 0.21323147416114807 -0.5137109160423279]
3318,10, [0.4202378988265991 -0.28352245688438416 0.30990007519721985 0.15685446560382843 -0.17897161841392517]
33196,1, [0.21950748562812805 -0.21211764216423035 -0.07724909484386444 -0.33470672369003296 0.16602499783039093]
332,265, [-0.5097160935401917 -0.8882576823234558 -0.21395543217658997 0.8719906210899353 -0.10782961547374725]
33218,8, [-0.04672040045261383 -0.6924840211868286 -0.03779740631580353 -0.2037346363067627 0.42533814907073975]
33222,4, [-0.16293320059776306 0.27341699600219727 -0.14557352662086487 -0.18970511853694916 0.41123726963996887]
33236,1, [-0.2553192675113678 0.08984184265136719 -0.08917934447526932 0.06388533115386963 0.24867169559001923]
3331,90, [0.04543979838490486 0.8966334462165833 0.14251258969306946 -0.03153292462229729 0.436927855014801]
33330,2, [0.1768455058336258 0.3644407093524933 0.7023340463638306 -0.4617047607898712 0.29976677894592285]
33394,30, [-0.45881691575050354 -0.09231636673212051 0.795279324054718 0.22566957771778107 1.0693001747131348]
3340,10, [-0.8602488040924072 0.3703630268573761 0.44165903329849243 -0.08136503398418427 -0.21696992218494415]
33434,6, [1.3788883686065674 0.40346279740333557 0.8818385004997253 0.8251388072967529 0.2859102487564087]
3345,115, [0.25539258122444153 -0.470254510641098 0.3401046395301819 0.31920138001441956 -0.3663913905620575]
33452,2, [3.22618056088686E-4 -0.44472670555114746 0.40974316000938416 0.3345310688018799 0.3064848780632019]
33484,12, [-0.04745081067085266 0.11674239486455917 0.2561107575893402 0.022451406344771385 0.49254676699638367]
33489,2, [0.07759827375411987 0.05648303031921387 -0.12023957818746567 -0.1127203106880188 0.06049525737762451]
33510,40, [1.4968435764312744 -0.061212215572595596 0.218675896525383 0.22878383100032806 0.47781094908714294]
33538,8, [0.20051945745944977 -0.28641051054000854 0.8346473574638367 0.12946242094039917 0.07127504795789719]
33547,1, [-0.2697317898273468 -0.33443936705589294 -0.03289872035384178 0.49214938282966614 0.28874585032463074]
33556,4, [0.20857936143875122 -0.5152206420898438 -0.29326510429382324 0.28952109813690186 0.9001054763793945]
3359,25, [0.23977696895599365 -0.5330060124397278 -0.04808943718671799 1.1570839881896973 0.1414778232574463]
33600,4, [-0.11554086953401566 -0.2022145837545395 -0.1561964899301529 0.12100105732679367 -0.16142567992210388]
3363,210, [-0.7953930497169495 -0.5135722756385803 -0.21261751651763916 0.45862284302711487 0.4734666347503662]
33632,2, [0.09739620983600616 -0.11141488701105118 0.2608053386211395 -0.16903993487358093 -0.17476651072502136]
33678,3, [0.2645265460014343 -0.250296413898468 0.23561438918113708 0.6784876585006714 -0.21732495725154877]
3368,2, [0.7785362005233765 -0.6523581743240356 0.8514882326126099 0.04858511686325073 -0.04935179650783539]
33687,4, [-0.02824331447482109 0.06753362715244293 0.07603435963392258 0.024557506665587425 0.04619228094816208]
337,270, [-0.22471381723880768 -1.057373285293579 -0.39837217330932617 0.6559702754020691 0.41514837741851807]
3372,1, [-0.5031099915504456 -1.0991575717926025 0.8848035931587219 0.24765142798423767 -0.32382136583328247]
33731,1, [-0.1394800841808319 0.09824632853269577 0.463631272315979 -0.6946207880973816 -0.36118167638778687]
33740,4, [0.1389264315366745 0.2562251389026642 0.12846243381500244 0.0858791321516037 0.7077658772468567]
33745,6, [0.15138821303844452 -0.821662425994873 0.6110921502113342 -0.2167847901582718 -0.2988812029361725]
33763,1, [-0.2948927879333496 0.2202596813440323 -0.655186116695404 -0.041727036237716675 0.23494462668895721]
33781,1, [0.05772500857710838 0.24373580515384674 0.14016272127628326 -0.08778516948223114 1.3830041885375977]
3381,3, [0.8094995021820068 -0.8293029069900513 0.4588283598423004 0.56593257188797 -1.2166053056716919E-4]
33812,40, [-0.43551576137542725 -0.05301625281572342 -0.7519463300704956 -0.4815296232700348 0.9228331446647644]
33830,1, [-0.2773975729942322 0.14451877772808075 -0.0743231251835823 0.6485022306442261 0.249441996216774]
33862,3, [0.31157585978507996 1.0777348279953003 0.3077853322029114 -0.19988015294075012 0.7074796557426453]
33871,1, [-0.06425829231739044 -0.12444036453962326 -0.2618119716644287 -0.4459841549396515 0.15723557770252228]
33916,6, [0.10476314276456833 0.15047787129878998 0.23423315584659576 0.05334142595529556 0.6541775465011597]
33948,1, [-3.3165886998176575E-4 -0.4068647027015686 -0.07342507690191269 -0.1738843470811844 -0.22990427911281586]
3395,8, [0.024132955819368362 -0.04597058892250061 0.10480651259422302 0.02048211172223091 -0.03811098262667656]
33952,1, [-0.18730425834655762 -0.8495305776596069 0.2880798280239105 0.09605429321527481 0.9413045644760132]
33975,4, [0.263051837682724 -1.2755470275878906 0.20021332800388336 0.06942792236804962 1.6641768217086792]
34014,2, [-0.7689652442932129 0.04932922497391701 0.09295068681240082 0.17140614986419678 0.18979710340499878]
3403,65, [0.2821493148803711 0.6456683278083801 -0.6579763889312744 0.1803908348083496 0.37222254276275635]
34118,4, [0.7570050358772278 0.40628331899642944 0.1780029535293579 -0.24809880554676056 1.0173259973526]
3412,75, [-0.16298453509807587 0.4840659499168396 0.2179960012435913 0.4814271926879883 0.6999800801277161]
34122,2, [-0.25620579719543457 0.3434149920940399 0.17132116854190826 0.5655367374420166 0.9037199020385742]
34145,1, [-0.11469431966543198 0.1689050793647766 0.04607066139578819 0.022348148748278618 0.10378032922744751]
34168,20, [0.08146248757839203 -0.4662483036518097 0.5791727900505066 0.6442604660987854 -0.2066810429096222]
34172,1, [0.6021814346313477 0.1260642260313034 0.09272943437099457 0.02337258867919445 0.06460803002119064]
34235,1, [-0.7796398401260376 -1.2097755670547485 0.07601555436849594 0.2444809526205063 0.1826731264591217]
3430,15, [0.3401356339454651 -0.1586180329322815 -0.8744615912437439 -0.7145732641220093 1.3231042623519897]
34325,5, [-0.8871544599533081 0.5190839171409607 -0.0013200757093727589 -0.34593576192855835 -0.041376207023859024]
34334,10, [-0.026857608929276466 -0.7095130085945129 0.14985550940036774 0.27420565485954285 0.04363005608320236]
3435,4, [0.2658778727054596 -0.5560101270675659 -0.04722647741436958 0.6316657066345215 0.6287168264389038]
34375,1, [-0.09107927232980728 -0.010550983250141144 0.017347054556012154 0.15809550881385803 0.029094098135828972]
3444,1, [-0.36438044905662537 0.03607284650206566 0.058431562036275864 -0.664925217628479 0.9005070328712463]
34460,10, [0.18593624234199524 0.06733138859272003 0.17328369617462158 -0.0035081123933196068 0.9389119148254395]
3449,90, [-0.2777407765388489 -0.5566120147705078 -0.4307030141353607 0.6036325693130493 0.05955871194601059]
34500,1, [0.011746282689273357 0.0674399584531784 0.08366908133029938 0.08644185215234756 0.23169079422950745]
3453,4, [-0.6191225051879883 0.03614579141139984 0.8515653014183044 -2.1661672592163086 -0.017826005816459656]
34537,2, [-0.044209323823451996 0.7301576137542725 -0.22768960893154144 -0.6582945585250854 0.1989334225654602]
34541,1, [-0.18234393000602722 0.20793317258358002 -0.3778729736804962 -0.5842008590698242 -0.27893397212028503]
34546,1, [0.18485631048679352 0.5135740041732788 -0.10048913210630417 -0.17819014191627502 0.05539083108305931]
3458,110, [0.031077977269887924 1.3002800941467285 0.4505903720855713 0.2362705022096634 -0.2741115987300873]
34596,1, [0.13234899938106537 0.32093939185142517 -0.2986670732498169 -0.14700351655483246 -0.33644115924835205]
346,8, [0.6072429418563843 0.2494160532951355 0.9614876508712769 0.31452932953834534 0.3642677962779999]
34672,30, [0.019672732800245285 -0.73011714220047 -0.5045304298400879 0.29862475395202637 -0.19334891438484192]
34681,3, [-0.23241010308265686 0.790438711643219 0.15362675487995148 4.3131783604621887E-4 -0.292584627866745]
34712,3, [-0.5420294404029846 0.9279367327690125 -0.5026987791061401 1.4068118333816528 1.0495623350143433]
3476,1, [-0.033935222774744034 0.10383786261081696 -0.2813543975353241 0.5017749667167664 0.14320236444473267]
34771,1, [-0.10862863063812256 -0.34473878145217896 0.22084204852581024 0.6435642242431641 -0.22086818516254425]
34799,2, [0.7752133011817932 0.6531290411949158 0.2809056341648102 0.6874989867210388 0.44736286997795105]
34807,20, [-0.35786518454551697 0.5468887090682983 0.25945404171943665 -0.4911472797393799 1.009772539138794]
3485,160, [-0.0438745841383934 -0.5156518816947937 0.10416538268327713 0.4760149419307709 -0.07737626880407333]
34889,2, [-0.002839410211890936 -0.04655347019433975 0.3141222298145294 0.13423249125480652 -0.05445665493607521]
34906,12, [0.149916872382164 -0.26793450117111206 0.3023969531059265 0.3893432021141052 0.6547340154647827]
34929,4, [-0.5874783396720886 -0.8270905613899231 -0.17546597123146057 0.6761194467544556 0.4691949486732483]
34951,10, [-0.09947431832551956 -0.040847547352313995 0.1485174298286438 0.12861700356006622 0.35203924775123596]
34988,2, [0.49833402037620544 0.20389938354492188 1.0574145317077637 0.7115806937217712 -0.38955047726631165]
350,195, [0.2341332584619522 0.4743303954601288 -0.5057646632194519 0.7897403240203857 -1.2245219945907593]
35013,1, [0.027081094682216644 -0.4300491213798523 0.2243652641773224 0.037872571498155594 0.066072016954422]
35018,2, [-0.7415881752967834 0.17955204844474792 -0.13870395720005035 -0.13697101175785065 -0.012016629800200462]
3502,25, [-0.3186773955821991 0.9073159694671631 -0.054378192871809006 0.6525590419769287 0.27347299456596375]
35022,1, [-0.08558028936386108 -0.1060711070895195 0.025916706770658493 -0.009817843325436115 0.030391396954655647]
35068,2, [0.1331375539302826 0.3003504276275635 -0.28241977095603943 0.3700220584869385 -0.05250995606184006]
35072,35, [-0.3543699085712433 -1.6211599111557007 0.2627371847629547 0.4131006598472595 -0.8848167061805725]
35090,10, [-0.7344621419906616 0.4708845317363739 0.7250272631645203 -0.06061495095491409 0.3005375862121582]
3511,2, [-0.3535642623901367 0.7386488318443298 0.8310939073562622 -0.0351882129907608 0.4327795207500458]
35130,2, [-0.09079108387231827 -0.08821690082550049 -0.009168809279799461 0.20687833428382874 0.10048158466815948]
3516,2, [-0.09096547961235046 -0.005037236493080854 0.267770916223526 -1.0141336917877197 0.6605097651481628]
35202,3, [-0.08421605080366135 -0.15956538915634155 0.02126668207347393 -0.07489858567714691 0.06084168329834938]
35211,2, [0.0524568073451519 0.08669347316026688 0.12583844363689423 0.13992469012737274 0.14054544270038605]
35306,1, [0.1767672300338745 0.09117237478494644 0.2266523391008377 -0.31225118041038513 0.22287806868553162]
35329,6, [0.002485489472746849 -0.5497096180915833 0.7602627277374268 -0.20781157910823822 0.030889058485627174]
35379,3, [-0.07212330400943756 0.30374228954315186 -0.04979824274778366 -0.01717342436313629 0.23299331963062286]
35388,3, [-0.02115822583436966 -0.3244732916355133 0.29942482709884644 -0.14502745866775513 0.3569152057170868]
3539,9, [-0.17461057007312775 -0.19407011568546295 0.08664420992136002 0.08312387764453888 -0.06714408099651337]
35414,325, [-0.25329849123954773 0.42967504262924194 -0.4748203754425049 0.439448744058609 0.5769488215446472]
35428,2, [0.17522642016410828 0.04226054251194 -0.3955669701099396 0.17512094974517822 0.17377977073192596]
35446,50, [0.17322801053524017 0.1776568740606308 0.3864414393901825 0.47604960203170776 1.003554105758667]
35473,1, [0.038612719625234604 0.2973586618900299 -0.28349313139915466 0.22986851632595062 0.1701708287000656]
35482,45, [-0.1928008496761322 -1.2837263345718384 0.05684853717684746 -0.5572237372398376 0.18382403254508972]
35491,1, [0.6235979199409485 -0.8318493962287903 -0.3810233771800995 0.2510974705219269 0.5161503553390503]
355,5, [-0.25656774640083313 -0.20606420934200287 -0.7613256573677063 -0.49917924404144287 0.2117825448513031]
35509,28, [-0.3812819719314575 -0.4159449338912964 0.16831031441688538 -0.06956467032432556 -0.2311411201953888]
3552,60, [0.13006150722503662 -0.21031345427036285 0.3214934766292572 0.493374228477478 -0.5543152093887329]
3557,1, [-0.09460853785276413 -0.29785552620887756 0.43553563952445984 0.28072190284729004 0.23089073598384857]
35595,110, [0.1200445219874382 -0.4661451578140259 -1.0325875282287598 0.9227644801139832 0.4616442620754242]
35603,2, [0.6028498411178589 -0.2070186883211136 -0.018017273396253586 0.21434345841407776 1.1969496011734009]
35612,15, [-0.7817422151565552 0.646373450756073 0.20504434406757355 -0.2866816222667694 0.11735440045595169]
35680,1, [-0.12497111409902573 0.20165492594242096 0.09887799620628357 -0.18977268040180206 -0.1285748928785324]
35716,2, [-0.19276586174964905 0.4973592460155487 -0.817512035369873 -0.9634092450141907 -0.6933900117874146]
35734,3, [-0.5061467885971069 0.26099488139152527 -0.3125322163105011 -0.10660291463136673 -0.012838557362556458]
3575,15, [0.8080319166183472 -0.04302108287811279 -0.14186562597751617 0.3753010034561157 0.5391505360603333]
35851,35, [-0.5756164193153381 0.3653774857521057 -1.086559534072876 -0.6551084518432617 -0.2418634593486786]
35897,1, [0.2835254669189453 -0.06798973679542542 -0.17287132143974304 -0.4607630968093872 -0.09243034571409225]
35946,3, [-0.22945740818977356 -0.019285541027784348 0.11291205137968063 -0.06682322174310684 0.1308850347995758]
35950,4, [-0.18973615765571594 -0.3181099593639374 0.6742915511131287 0.028689460828900337 -0.2614724934101105]
35955,45, [-0.2984476387500763 -0.09741555899381638 -0.013690689578652382 0.40233102440834045 0.5185619592666626]
35987,2, [0.3893578052520752 0.1940564513206482 -0.10033559054136276 -0.105353444814682 0.6125710010528564]
35996,2, [0.18706580996513367 0.22454103827476501 -0.10303976386785507 0.6325913667678833 0.07382796704769135]
36017,16, [0.015084072947502136 -0.3723011612892151 -0.2598476707935333 0.48891955614089966 0.5761144757270813]
36062,1, [-0.26473596692085266 -0.16149474680423737 -0.3649353086948395 -0.08031786978244781 0.5032535791397095]
3610,5, [-0.05484024062752724 0.10124750435352325 -0.0709494799375534 0.06087954714894295 -0.04070261865854263]
36170,3, [-0.7785889506340027 -0.3393838703632355 -0.023319052532315254 0.22245702147483826 0.4766581058502197]
36201,9, [-0.7067455649375916 -0.8191906809806824 0.662351667881012 0.6111372113227844 0.48389121890068054]
36247,80, [0.29857391119003296 -0.9579448103904724 -0.6495887637138367 0.28395286202430725 -0.9549468755722046]
36256,1, [0.41988545656204224 -0.10109955072402954 -0.27931880950927734 0.22264130413532257 -0.0402553454041481]
3629,130, [-0.37092354893684387 -0.48265430331230164 -0.11359772086143494 0.3327556252479553 0.17366302013397217]
36292,8, [-0.036239344626665115 -0.22169432044029236 0.2020130306482315 0.2758500277996063 0.2749858498573303]
36297,3, [0.18400327861309052 -0.1165534257888794 0.40501925349235535 0.005002572201192379 -0.14607669413089752]
3633,4, [0.5561948418617249 -0.06917022168636322 0.7861998677253723 0.5749474763870239 -0.24214932322502136]
36346,25, [-0.7746146321296692 -0.2092558592557907 -0.3547646999359131 -0.2479361593723297 0.3965541422367096]
36378,1, [-0.17591722309589386 -0.08520335704088211 0.5142339468002319 0.06270244717597961 0.12421505153179169]
36387,1, [0.2929507791996002 -0.3638130724430084 0.18882757425308228 0.45558321475982666 -0.19076204299926758]
364,270, [0.17522908747196198 -1.1201589107513428 -0.019511042162775993 -0.5499507784843445 -0.9550153017044067]
36409,2, [-0.29413729906082153 -0.08130113035440445 0.12559638917446136 0.11252634972333908 0.032825738191604614]
3642,1, [0.3663124442100525 0.3869854211807251 0.28116574883461 -0.16876094043254852 0.7512972354888916]
36463,2, [-0.042893681675195694 -0.3611263632774353 -0.05565423518419266 0.6559829711914062 -0.23940806090831757]
3647,2, [0.08181148022413254 -0.575921893119812 -0.6792214512825012 -0.5312026739120483 0.08614904433488846]
36508,1, [-0.037444133311510086 -0.15745599567890167 -0.42068618535995483 -0.2218460738658905 0.5527499318122864]
3651,1, [0.45964211225509644 0.10835878551006317 -0.3280703127384186 -1.9853830337524414 -1.002345323562622]
36517,3, [0.009334158152341843 -0.09330283105373383 0.020521221682429314 -0.5757260322570801 -0.3667962849140167]
36530,1, [0.047668322920799255 -0.07777031511068344 -0.2805248498916626 -0.030713951215147972 0.08205173164606094]
36567,15, [-0.19999830424785614 -0.2868315875530243 0.20132030546665192 0.6731250286102295 0.27162668108940125]
36616,1, [0.28885552287101746 0.5458165407180786 0.1578250676393509 -0.44620606303215027 0.516412615776062]
36625,2, [-0.264769047498703 0.24609263241291046 0.13982252776622772 -0.034729648381471634 0.23636741936206818]
36634,8, [-0.15443667769432068 0.861793577671051 -0.25651800632476807 0.46917444467544556 0.9879233241081238]
3665,65, [-0.5637338757514954 -0.411605566740036 0.3358900547027588 0.09715774655342102 -0.46617045998573303]
36666,2, [0.1256881058216095 0.0013808873482048512 0.14610683917999268 0.009077146649360657 -0.1448010802268982]
36670,16, [0.8871212005615234 0.33796101808547974 0.5443223714828491 1.2364505529403687 0.5709765553474426]
36693,1, [-0.5062931776046753 0.0014353208243846893 0.04859976842999458 -0.02660122700035572 -0.09208876639604568]
3674,50, [-0.27682721614837646 0.32579827308654785 0.1469985693693161 -0.3242052495479584 0.9051284193992615]
36747,24, [0.6102028489112854 -0.5362756252288818 0.2130923718214035 0.41368958353996277 0.8585502505302429]
36788,6, [-0.11195369064807892 -0.5313747525215149 0.10937757045030594 0.45147961378097534 0.7929992079734802]
36792,5, [-0.12130022794008255 0.8083305954933167 -0.13348311185836792 -0.7512738704681396 -0.21054859459400177]
36823,1, [0.13071545958518982 0.04296764358878136 -0.012376916594803333 0.016841234639286995 0.11787383258342743]
36832,4, [-0.5544798970222473 -0.1838950365781784 0.15267448127269745 0.24369508028030396 0.4799099862575531]
36864,30, [-0.009267549030482769 0.11485232412815094 -0.7271721363067627 0.8236256837844849 0.9141563773155212]
369,3210, [-0.31509917974472046 -0.5184211134910583 0.2110874056816101 0.10240726172924042 -0.41165298223495483]
36931,2, [-0.5475219488143921 -0.4965299069881439 -0.15926416218280792 -0.026379356160759926 -0.018644701689481735]
36940,4, [0.14821995794773102 -0.37004944682121277 0.6086348295211792 -0.4318464398384094 0.2087574601173401]
36959,15, [0.005641027353703976 -0.7537553906440735 0.47697824239730835 -0.25973573327064514 -0.3434499204158783]
36963,2, [-0.07535172998905182 0.9032898545265198 0.6853001117706299 -1.1229102611541748 0.06179586797952652]
3697,40, [1.0882313251495361 -0.03890591487288475 0.16046883165836334 0.34171903133392334 0.004600077401846647]
3700,28, [-0.5777548551559448 1.093489646911621 0.5830264091491699 0.39109063148498535 -0.6978265643119812]
37002,1, [-0.5742877125740051 -0.3520088493824005 -0.14363698661327362 0.05973522365093231 0.07212263345718384]
37048,1, [-0.08808021247386932 0.10892605036497116 -0.7657389044761658 -0.3782390058040619 0.38844895362854004]
3705,2, [-0.24550624191761017 0.13305971026420593 -0.033157944679260254 0.11635243147611618 -0.21597698330879211]
37057,1, [-0.025901341810822487 -0.28482359647750854 0.1453411877155304 0.08697986602783203 0.20221693813800812]
37061,1, [0.3854954242706299 0.059803225100040436 0.23294700682163239 0.3743157982826233 0.5796576142311096]
37066,12, [0.06693516671657562 -0.34598231315612793 0.5307644605636597 -0.520300030708313 0.7154465913772583]
37084,2, [-0.25124967098236084 -0.32671329379081726 0.5008701086044312 0.6266059875488281 0.5328987240791321]
37098,4, [-0.07275412231683731 -0.21579335629940033 0.10763171315193176 0.2594940662384033 0.244508758187294]
37106,2, [-0.02090483531355858 -0.10780150443315506 -0.08207567036151886 -9.697671048343182E-4 0.2741953432559967]
37133,1, [-0.16327382624149323 0.11727967113256454 -0.01568959653377533 0.2161555141210556 0.06747866421937943]
37138,1, [0.19106176495552063 -0.11911547929048538 -0.013721375726163387 0.25062835216522217 0.19961169362068176]
3714,6, [-0.8659374117851257 -0.614655077457428 0.007896807976067066 -1.2417283058166504 1.0178419351577759]
3719,145, [-0.24271467328071594 -0.628583550453186 -0.02065848745405674 -0.09674632549285889 0.15953302383422852]
37241,1, [-0.020889466628432274 -0.47362619638442993 0.14241458475589752 0.04089324176311493 -0.04287644475698471]
37282,16, [-1.1219091415405273 0.14275524020195007 -0.3062268793582916 -0.9914520978927612 -0.4371977746486664]
37287,150, [-0.13968203961849213 -0.47356969118118286 0.44433218240737915 0.5442640781402588 -0.5672968626022339]
373,4, [-0.1984442174434662 -0.6290372014045715 0.06367277354001999 0.08592601120471954 0.24997128546237946]
37304,2, [0.3455292284488678 -0.054893024265766144 -0.20264293253421783 0.28065213561058044 0.5301402807235718]
37318,12, [-0.7766973376274109 -0.49623578786849976 0.2904718220233917 0.3675359785556793 0.2717452943325043]
37377,1, [-0.025905217975378036 0.25452303886413574 -0.1466970443725586 -0.005388603545725346 0.21445460617542267]
37390,16, [0.520633339881897 -0.5510373115539551 0.0391395278275013 0.13745245337486267 0.11960592865943909]
3746,140, [0.5412952303886414 -0.11173886060714722 -0.08775649219751358 0.11414633691310883 -0.9275239706039429]
3750,9, [0.6726433038711548 -0.3098771274089813 -0.04565786197781563 -0.14714385569095612 0.4741517901420593]
37539,6, [0.8472815752029419 0.25793808698654175 0.27132856845855713 0.9898165464401245 -0.31560051441192627]
37566,4, [0.6248448491096497 -0.9821956157684326 0.15071813762187958 0.31239572167396545 0.25175347924232483]
37593,1, [0.056511204689741135 -0.013131841085851192 -0.11976679414510727 -0.03755944222211838 -0.11579925566911697]
37601,3, [-0.3456853926181793 -0.25477609038352966 0.490512490272522 0.052912529557943344 0.630895733833313]
37642,2, [-0.22929656505584717 0.11844507604837418 -0.38548994064331055 -0.7777320146560669 0.2440689206123352]
37679,3, [0.36460086703300476 0.4009031057357788 0.040501728653907776 0.31912630796432495 0.1977626085281372]
3769,15, [-0.23789510130882263 -0.07235229760408401 0.25134918093681335 0.2560526430606842 0.6991809606552124]
3773,3, [0.1331065446138382 -0.9289095997810364 0.45687106251716614 -0.16833485662937164 0.5115461349487305]
37755,25, [0.10208312422037125 0.15285569429397583 0.39611759781837463 0.19805468618869781 0.7144107222557068]
3782,720, [0.4223136603832245 0.03053094819188118 0.03680271655321121 0.8279896974563599 0.1617395132780075]
37840,1, [-0.09707566350698471 -0.5165820717811584 1.0588098764419556 -0.5349857807159424 0.28121650218963623]
37890,2, [-0.2522745430469513 0.7365230917930603 -0.23555204272270203 -1.0045499801635742 0.5400139689445496]
3796,3, [0.05979786068201065 -0.5735780000686646 -0.1875387281179428 0.0667012557387352 0.3467123806476593]
38,15, [-0.06981894373893738 0.44337883591651917 0.3157065808773041 -0.24663420021533966 -0.36763516068458557]
38001,1, [-0.03401524946093559 -0.12985432147979736 0.23116743564605713 0.019657647237181664 0.16016069054603577]
3804,1, [-0.4746626913547516 -0.3180941343307495 0.05826066806912422 -0.2806952893733978 0.44250041246414185]
38060,14, [-1.3851639032363892 -0.2707512378692627 -0.2699792683124542 0.7413081526756287 0.9572682976722717]
38088,3, [0.16011030972003937 -0.11323803663253784 -0.18358483910560608 0.2002594769001007 0.2730223834514618]
38097,3, [0.3709457814693451 -0.03138059377670288 -0.3626658618450165 -0.005573507864028215 0.35475242137908936]
38100,45, [-0.19440153241157532 -0.656195878982544 -0.23522841930389404 0.2777341902256012 0.40942075848579407]
38132,30, [-1.1720073223114014 -0.06857748329639435 0.657141387462616 -1.2077995538711548 -0.046707477420568466]
38141,6, [0.46577510237693787 0.04948538541793823 0.23869989812374115 0.4060889184474945 0.08185350149869919]
38178,6, [0.5956000685691833 0.6444722414016724 0.5263777375221252 0.48590168356895447 0.3246915638446808]
38182,1, [0.03349141776561737 -0.06570970267057419 0.1612769216299057 0.13842567801475525 0.10266698896884918]
38204,4, [-0.7805081009864807 0.0028667422011494637 0.11549891531467438 0.7330259680747986 0.5683537125587463]
38222,1, [0.1788175255060196 -0.558186948299408 0.2179441750049591 0.2907385230064392 -0.1419132947921753]
38231,1, [0.39114251732826233 -0.12150285392999649 -0.11406004428863525 0.24927839636802673 -0.17303471267223358]
38245,10, [-0.6498871445655823 0.1235097125172615 0.49683505296707153 0.0070679341442883015 -0.442045658826828]
38254,4, [-0.06897825002670288 -0.0974671021103859 -0.15498694777488708 0.31002277135849 0.2433462142944336]
38268,3, [-0.2477763295173645 -0.18778425455093384 -0.05741696059703827 0.27309390902519226 0.8150544762611389]
3831,65, [-0.6189400553703308 -0.2569403350353241 0.29763156175613403 0.1074288934469223 0.2956307828426361]
38330,5, [0.10237062722444534 0.3586813509464264 -0.03917396813631058 -0.5722277760505676 -0.6104854345321655]
38349,1, [-0.033741291612386703 -0.20228058099746704 0.18809787929058075 0.1757456511259079 0.10675941407680511]
3836,2, [-0.11110525578260422 0.024774735793471336 -0.008289004676043987 0.2651222348213196 0.2652706503868103]
38367,35, [-0.33302658796310425 -1.1240167617797852 0.016846276819705963 0.3692436218261719 0.3444805145263672]
38380,4, [-0.3223392069339752 0.2175416350364685 -0.4812309443950653 -0.5250664353370667 0.2523793876171112]
38399,3, [-0.043415918946266174 -0.007651498541235924 0.008555786684155464 0.11321909725666046 0.02130000852048397]
38411,2, [0.1691684126853943 -0.0017689595697447658 0.4707501530647278 0.061876822263002396 0.0840730145573616]
38448,3, [-0.0876474380493164 -0.08336412161588669 -0.21649502217769623 -0.1231003850698471 0.24295836687088013]
3845,26, [-0.5677311420440674 -1.0774294137954712 0.49555885791778564 0.003822650760412216 0.8616400361061096]
38457,1, [-0.1992780566215515 -0.2876890301704407 -0.17972595989704132 -0.15938375890254974 0.044773880392313004]
38501,4, [-0.2497982233762741 0.33091625571250916 -0.14474955201148987 -0.079006128013134 0.8310400247573853]
3854,28, [0.9515092968940735 -1.280426263809204 0.34378641843795776 0.4198338985443115 -0.5710672736167908]
38556,8, [0.29879122972488403 -0.2181624323129654 0.1682075709104538 0.7091318368911743 -0.004315149039030075]
38632,1, [-0.2114696055650711 0.00550638185814023 -0.03695761412382126 0.12777885794639587 0.07411167025566101]
38650,1, [0.15630918741226196 -0.24763211607933044 0.15796585381031036 0.28496506810188293 0.24112871289253235]
38664,2, [-0.19973613321781158 -0.011632997542619705 -0.2864325940608978 -0.32987430691719055 0.2556414306163788]
